identity,ACTB,IFITM3,CD4,IFNG,B2M,umap_1,umap_2
CD8 T,52,0,0,0,106,6.659688420872531,-1.207074805779006
Naive CD4 T,5,0,0,0,79,1.532259948830447,-4.587107106728102
CD14+ Mono,19,0,0,0,17,-7.4232187789870885,6.8767834457926496
Naive CD4 T,5,0,0,0,26,-1.233940653224149,-6.464370175880934
Naive CD4 T,9,0,0,0,39,1.415192224364123,-3.5436357703633563
CD14+ Mono,8,0,0,0,17,-8.975490621943631,8.298257902579758
Naive CD4 T,12,0,0,0,18,-1.288712553401151,-6.117201730293776
Memory CD4 T,55,0,1,0,86,2.8848546224640224,-8.719018861336258
CD14+ Mono,33,1,0,0,59,-7.3445797485305455,5.117278889136766
CD14+ Mono,4,0,0,0,5,-9.251703314204374,8.813722685294602
Naive CD4 T,14,0,0,0,35,-0.10674994411007432,-4.688567563576247
Memory CD4 T,16,0,0,0,52,2.213005192856631,-8.347591325325515
CD14+ Mono,79,9,0,0,75,-9.543549589533963,4.10387380452678
CD14+ Mono,19,2,0,0,36,-8.15115552367703,4.836899593787645
CD8 T,16,0,0,0,87,5.036889262776217,-1.6592146602101583
CD14+ Mono,15,4,0,0,27,-9.705359510798612,5.221674040275071
CD8 T,7,0,0,1,57,4.225414939503512,-3.8312153068013446
CD14+ Mono,34,5,1,0,50,-7.893645338435331,4.1546107086710675
Naive CD4 T,11,0,0,0,29,-1.3263810199691441,-5.401833936256911
B,2,0,0,0,22,7.6743506866501185,13.23450763555095
B,14,0,0,0,40,7.085057683567843,13.548982695060227
FCGR3A+ Mono,49,4,0,0,103,-11.88015942992703,3.911372736411546
CD8 T,18,0,0,0,95,6.248504586796603,-1.17866055635884
Naive CD4 T,14,0,0,0,44,0.15647930679782363,-7.903109475655104
CD8 T,4,0,0,0,60,3.231242724041781,-3.8764538016743915
Memory CD4 T,7,0,0,0,58,3.459932990650973,-6.518247052711989
B,1,0,0,0,35,8.573357053379855,12.267952993827317
NK,25,0,0,0,49,6.819854207615695,-0.10509984163716024
B,6,0,0,0,31,5.944618650059542,12.304731443839524
CD14+ Mono,12,0,1,0,19,-7.685779623408475,7.2941957268290265
CD14+ Mono,5,0,0,0,7,-9.302824072261014,8.63404615254924
CD14+ Mono,13,0,1,0,22,-7.178452543635526,6.884674623923753
Memory CD4 T,34,0,0,0,54,2.074557788948855,-7.917952462715651
CD8 T,23,0,0,1,76,5.0603675323532435,-1.6484901156850118
Naive CD4 T,1,0,0,0,25,0.49587757168277236,-5.869921132607009
Naive CD4 T,14,0,0,0,48,1.3461651283310268,-7.719206735176589
Naive CD4 T,12,0,0,0,52,1.3068085986183497,-7.477383538765456
NK,19,0,0,0,122,6.705674119572482,-1.069612189812209
CD8 T,13,0,0,0,55,4.78522462425693,-1.6448351588673849
Naive CD4 T,14,0,0,0,50,0.7028631645248744,-7.80696956781819
Naive CD4 T,2,0,0,0,12,-0.4278882068587926,-3.1179494109578387
CD14+ Mono,19,2,2,0,32,-9.011911444087186,5.341245726066087
FCGR3A+ Mono,25,1,0,0,72,-10.637373976130643,5.072115734534715
Naive CD4 T,9,1,0,0,37,-0.55915694655911,-5.785431310219313
CD8 T,11,0,0,0,44,3.779788799862704,-3.638741895241286
CD8 T,16,0,1,0,72,4.362447686772189,-4.2320751395650165
Naive CD4 T,8,0,0,0,28,0.7924798208282802,-5.805957719368483
Naive CD4 T,9,0,0,0,25,-0.027433208842435164,-4.95127002863362
B,12,0,0,0,46,6.985272355656466,13.55977733464763
Memory CD4 T,11,0,1,0,72,3.5040087181137416,-7.660310670418288
Memory CD4 T,21,0,0,0,68,2.366030402760348,-7.643403932137038
CD14+ Mono,25,0,0,0,53,-7.253477148432889,7.4494362625651105
Memory CD4 T,31,0,0,0,85,4.419870563130221,-4.940900250954177
FCGR3A+ Mono,18,5,0,0,42,-10.901092581172147,4.70260746808574
Naive CD4 T,20,0,0,0,35,0.5827009159134242,-7.572864457649733
CD14+ Mono,34,0,0,0,31,-7.195070318598905,5.997201994376634
CD8 T,8,0,0,0,46,4.470470138172946,-1.5187489238209981
Naive CD4 T,15,0,0,0,38,0.67091376362308,-8.768016740364578
Naive CD4 T,12,0,0,0,33,-0.5096114200545934,-5.442415162605788
Naive CD4 T,6,0,0,0,47,0.6433696228073451,-6.234794065041091
CD8 T,7,0,0,0,60,5.80576963005527,-1.1055347171254415
CD8 T,3,0,0,0,5,1.0652111249969813,-2.845676824135329
Memory CD4 T,15,0,0,0,83,3.5575795846985194,-8.164352342171219
CD8 T,11,0,0,0,91,4.802090831379733,-2.2999557700581805
Naive CD4 T,9,0,0,0,37,0.4112374263809535,-5.624904080910231
Memory CD4 T,63,0,0,0,206,4.743805356602511,-7.2340869155354754
CD8 T,23,0,0,0,47,4.64393086014255,-1.6053678241200704
CD8 T,22,0,0,0,72,5.910733171086154,-1.4581367221303243
B,8,0,0,0,20,7.767838903050265,11.558462217765305
Naive CD4 T,11,0,0,0,37,0.6945405679748866,-7.100833818001296
CD8 T,4,1,0,0,85,4.998968549351535,-2.128306790871169
Memory CD4 T,10,0,1,0,50,2.1952310281799647,-5.917130872292067
CD8 T,4,0,0,0,45,4.074632831196627,-2.564112350029494
B,4,0,0,0,20,7.357461400608859,13.187779501395676
Naive CD4 T,9,0,0,0,32,0.170871563534579,-5.038390561623122
B,9,0,0,0,17,7.085550733189425,11.976699903922531
B,1,0,0,0,25,7.590127893071017,13.152254179435227
Naive CD4 T,0,0,0,0,15,-0.3173418563796666,-3.529282495064284
B,5,0,0,0,21,6.644808717350802,13.187950209098313
CD14+ Mono,11,0,0,0,13,-8.710948995967069,8.520289019065354
Memory CD4 T,17,0,1,0,42,1.418092765192828,-7.673957749886061
Naive CD4 T,14,0,0,0,80,-0.2810242694808629,-6.323488160652663
Memory CD4 T,7,0,1,0,24,2.3442916947410914,-8.473488732857254
CD8 T,24,0,0,1,60,5.277783103566012,-2.2177504744954364
CD8 T,28,1,0,0,27,5.719081826786837,-1.0634853091664571
Naive CD4 T,1,0,0,0,21,-0.29417329253689317,-3.383427545113112
B,4,0,0,0,32,6.305849500279269,12.424512937980149
Naive CD4 T,8,0,0,0,22,-0.23151402892605333,-7.142741128487136
B,4,0,0,0,13,7.931776948551974,11.457786634879563
B,12,1,0,0,27,5.85010237274631,13.280120924430344
CD8 T,23,0,0,1,50,4.446248956303439,-1.8240398612447042
CD14+ Mono,6,1,0,0,6,-9.19458871306912,8.484217241721604
Naive CD4 T,9,0,0,0,50,0.9333850222633693,-5.463246747536208
FCGR3A+ Mono,45,7,0,0,66,-10.853860906977811,4.229014233069871
Memory CD4 T,20,0,0,0,63,2.69709385214313,-7.590047761482741
Memory CD4 T,20,0,0,0,43,3.177800365071139,-7.296904489082839
B,2,0,0,0,24,6.753887601475558,12.934607580619309
CD8 T,22,0,0,0,94,4.528135963063082,-2.244727536720778
CD8 T,7,0,0,0,32,2.137773759941897,-2.8862547126240985
Naive CD4 T,7,0,0,0,35,-0.5422232669784215,-6.339264318031813
Naive CD4 T,9,0,2,0,55,0.3957671600387904,-6.010108872932936
Memory CD4 T,3,0,0,0,72,2.070457287411532,-7.504158898872878
FCGR3A+ Mono,76,1,0,0,69,-10.5455513519241,4.077078894095872
Naive CD4 T,11,0,0,0,29,1.0534599500702235,-7.677680894417311
Memory CD4 T,22,0,0,0,48,1.658781074266276,-7.023632928413893
Naive CD4 T,2,0,0,0,47,0.2862930971191737,-7.4050606933064715
B,13,1,0,0,23,7.078994222264132,13.40083892674968
CD8 T,7,0,0,0,20,2.6347003656433436,-3.4926928725667254
Memory CD4 T,16,0,0,0,64,1.9356819468544337,-5.9025463309712665
NK,10,0,0,0,82,7.119696088414035,-0.6993637528844137
Naive CD4 T,18,1,0,0,34,0.4216389137314174,-8.181026383919265
NK,7,0,0,0,63,6.741125054936251,-0.16967157988026327
Naive CD4 T,17,0,0,0,34,0.2337464767502162,-7.65843670038655
CD14+ Mono,21,1,0,0,17,-7.80457406463162,7.496684149222825
Memory CD4 T,11,0,0,0,43,1.8307132267387125,-6.083345815224196
CD14+ Mono,10,0,1,0,10,-8.846377424616971,8.4609771523051
Naive CD4 T,11,0,0,0,35,0.9671059924171779,-7.852984353584792
Naive CD4 T,6,0,0,0,29,0.43868691502078505,-4.953322812599684
CD14+ Mono,44,4,0,0,59,-8.672258428950467,5.400229528861497
CD14+ Mono,31,3,1,0,44,-7.434181265254178,5.593122080283616
CD8 T,19,0,0,0,62,4.252182670216403,-4.070798322243239
Memory CD4 T,25,0,0,0,24,3.0616851526306483,-8.050598069710281
CD14+ Mono,16,1,0,0,15,-7.499631933589139,7.046757772880052
Memory CD4 T,8,0,0,0,116,2.1710131245659205,-8.239745065254715
Naive CD4 T,9,0,0,0,27,-0.13757389010921983,-4.560375615639235
NK,22,1,0,0,46,6.261870809178195,0.18735642762706095
Memory CD4 T,15,0,0,0,143,3.28897697506412,-6.057688638252761
Memory CD4 T,12,0,1,0,32,1.8499435505823705,-8.329752847237136
CD14+ Mono,10,4,1,0,13,-9.31686597289578,7.761631563621019
Memory CD4 T,14,0,0,0,52,2.7284750419662807,-7.740610047859694
CD8 T,21,0,0,0,44,4.793227620701632,-2.5767881122060077
CD14+ Mono,26,11,1,0,40,-8.557814649958768,5.444570139365648
NK,18,0,0,0,42,7.3096937614487025,-0.31858508257343954
CD8 T,19,0,0,0,58,3.8197396474884364,-3.4113306250996844
CD14+ Mono,5,0,0,0,30,-7.100639395136991,7.69365127416179
Naive CD4 T,9,0,1,0,49,0.688770242314181,-8.476915284676101
Memory CD4 T,23,0,0,0,63,3.0637062269256923,-8.94331161646321
Naive CD4 T,1,0,0,0,25,0.9525456505821559,-4.82947580484822
FCGR3A+ Mono,24,4,2,0,23,-10.368627600093046,5.177085474448655
B,8,0,0,0,24,6.281323857884249,12.9484940323405
B,2,0,0,0,15,7.6936683136032435,11.757859304862473
Naive CD4 T,8,0,0,0,29,-1.3030357879592565,-5.926650449318434
Memory CD4 T,14,0,0,0,51,2.716478415112338,-7.633288308662917
CD14+ Mono,22,3,0,0,43,-9.115546278376737,5.420821741538499
Naive CD4 T,18,0,0,0,43,-0.06873171748653917,-6.07092802195027
Memory CD4 T,28,0,1,0,64,4.365672774891696,-7.140810891670729
B,43,0,0,0,116,5.487480111698947,13.309053495841477
B,7,0,0,0,8,6.623339601139865,12.631394461112473
CD8 T,11,0,0,0,76,4.525037952046237,-2.1386117186970965
Memory CD4 T,15,0,1,0,63,2.638560064415774,-6.569736405891921
B,12,0,0,0,42,7.216757722477755,13.463195875602219
B,0,0,0,0,4,9.361038632969699,12.198641851859543
CD8 T,1,0,0,0,2,1.370360203366122,-2.7763888087697284
Naive CD4 T,3,1,0,0,26,-0.8244591278030065,-5.074220105690505
B,11,0,0,0,39,5.908837266545138,12.52256400914714
Memory CD4 T,6,0,0,0,117,2.1798836070106837,-7.55614177851155
CD14+ Mono,93,4,1,0,51,-8.484107069392362,4.569750860648607
Memory CD4 T,8,0,0,0,36,1.770221844594321,-6.394493505043532
NK,30,0,0,0,182,6.994030423741183,-1.2050646987386007
Naive CD4 T,6,0,0,0,26,-1.2756314796401647,-5.7367419448323504
CD14+ Mono,19,1,0,0,26,-7.078131727595487,7.9757118973307355
Naive CD4 T,6,0,0,0,28,-0.9759851020766881,-4.892642423195388
Memory CD4 T,30,0,0,0,104,1.7254322472022388,-8.22931186823323
Naive CD4 T,1,0,0,0,17,-0.38805728377834825,-3.9710234847493426
Naive CD4 T,8,0,1,0,25,-1.0862858814193395,-5.442539617104079
CD14+ Mono,12,1,0,0,15,-9.134051374812284,6.899397448020433
FCGR3A+ Mono,73,6,2,0,175,-12.087720922846952,3.766738012748216
Naive CD4 T,11,0,0,0,41,-1.1801164668990758,-6.456588670296218
Naive CD4 T,14,0,0,0,75,0.5203674512909267,-7.191903039497878
DC,18,2,0,0,13,-6.914969496150174,3.437958076911424
B,8,1,0,0,25,6.505172677616915,12.679151609855149
Memory CD4 T,22,0,0,0,57,2.428953357319674,-8.119164392036941
Naive CD4 T,16,0,0,0,54,-0.21344953002468614,-7.531725808662917
NK,12,0,0,0,67,7.292878099064669,-0.10297922758534139
NK,9,0,0,0,46,6.111833520512423,0.0641103539042216
FCGR3A+ Mono,102,0,0,0,98,-11.75420384826199,3.695716932731126
CD14+ Mono,26,7,0,0,38,-8.84569840850369,5.49019725652263
CD14+ Mono,13,2,0,0,11,-8.049411825556913,8.305409506278489
CD14+ Mono,33,2,0,0,54,-8.587207846064725,4.661939934211229
B,14,0,0,0,53,6.5234183746384,12.730380133109543
Naive CD4 T,20,0,0,0,40,-0.42144351424709825,-7.891151353401686
Memory CD4 T,11,0,0,0,67,2.6223458128975246,-6.885165139717604
B,7,1,0,0,26,7.515203424076876,12.667417601066086
Memory CD4 T,18,0,0,0,34,1.421704985480151,-7.496140405220534
Naive CD4 T,15,0,0,0,38,1.5150452333496425,-5.281393453163649
B,5,0,0,0,26,7.071845479588351,13.261991575675461
FCGR3A+ Mono,22,1,0,0,41,-9.94163518371121,4.830630377250169
B,3,0,0,0,11,8.916230626683078,11.986143187003586
NK,27,0,0,0,77,6.043166108708224,-0.03323058752491659
Naive CD4 T,3,0,0,0,26,-0.06845312537685899,-4.834320470375563
Naive CD4 T,18,0,0,0,44,0.23795384941562148,-4.582982465309645
Memory CD4 T,21,0,1,0,61,2.8693521696136806,-8.27585498957112
FCGR3A+ Mono,98,10,0,0,91,-11.777232221980253,3.735868528800462
CD14+ Mono,7,0,0,0,25,-7.802310041804471,7.518969610648607
FCGR3A+ Mono,76,8,0,0,127,-11.5794868987991,3.921497896628831
CD14+ Mono,6,2,0,0,13,-8.698811582942167,8.314902857261155
Naive CD4 T,9,0,0,0,38,-0.7470176738692906,-7.3611058440633075
CD8 T,4,0,0,0,44,4.988768048863253,-1.2506310191579122
CD8 T,6,0,1,0,54,4.332592435459933,-3.1716999259419696
Naive CD4 T,9,0,0,0,42,1.5229724126861903,-5.295093461555983
CD14+ Mono,14,0,1,0,25,-7.067743353266874,6.683553770499681
B,5,0,0,0,9,8.32610220489963,12.00944145055339
NK,68,0,0,0,96,6.931349702458224,-0.859373971504714
Naive CD4 T,17,0,0,0,57,0.800692267994723,-8.446524545235183
Naive CD4 T,11,0,0,0,35,-0.6078074497176793,-6.329444333595778
CD14+ Mono,9,4,0,0,84,-8.509658865351835,5.360425070243333
CD14+ Mono,6,2,1,0,13,-7.985794119258085,7.302780703025316
Naive CD4 T,1,0,0,0,13,0.5422698932693812,-3.588631555122878
Naive CD4 T,7,0,0,0,34,-0.8112788719131139,-6.330104276222731
B,3,0,0,0,23,6.953228421788058,13.486207083182785
Naive CD4 T,6,0,0,0,28,-0.37333350600735216,-4.940405293983962
FCGR3A+ Mono,49,8,0,0,97,-10.853624395747342,4.416574314551805
Naive CD4 T,8,0,0,0,27,-0.953246883769193,-6.609554692787673
CD8 T,20,0,0,0,69,4.0670296627090785,-3.2119244780965106
NK,38,0,0,1,78,7.356264539341769,-0.4061052051015157
CD8 T,14,1,0,0,42,4.041071839909396,-2.364801570457961
CD8 T,5,0,1,0,39,4.375097222905001,-3.2900733199544208
B,3,0,0,0,37,7.245191522221408,13.193018034415696
Naive CD4 T,6,0,0,0,23,-0.1668648046447423,-7.69818107752278
Naive CD4 T,2,0,0,0,32,-0.5670357269241002,-7.006876870674636
B,8,0,0,0,20,6.610713430027804,12.970533445792649
CD14+ Mono,23,2,0,0,43,-8.314172796626249,5.096324757056688
CD14+ Mono,8,0,0,0,18,-8.983890585322538,7.567211225944017
CD8 T,12,0,0,0,50,5.436022945027194,-1.8323156085438985
CD14+ Mono,31,1,0,0,14,-7.678657583613553,7.342068747001146
CD14+ Mono,23,0,0,0,30,-7.248734526057401,6.012776449637864
Naive CD4 T,13,0,0,0,39,1.7627045813010547,-4.810495778603102
Naive CD4 T,12,0,0,0,61,0.8656820136116359,-6.691537305397536
Naive CD4 T,5,0,0,0,72,0.6407752710388515,-6.068855210823561
CD8 T,9,0,0,0,60,5.634457774739108,-1.2340511527486104
B,5,0,0,0,8,8.974605508427462,12.013288572745774
Naive CD4 T,9,0,0,0,29,-0.59339766921536,-6.774571343941237
Memory CD4 T,16,0,0,0,67,2.5833234268234584,-5.7943381514973895
Naive CD4 T,11,0,0,0,36,-0.9057469886733678,-6.847280427498366
Naive CD4 T,9,0,0,0,49,1.6005076843307826,-7.209737702888991
CD14+ Mono,4,0,1,0,18,-8.090333990473905,8.02064044805095
CD14+ Mono,19,4,1,0,25,-8.489670805354276,6.024255350547288
Naive CD4 T,10,0,0,0,36,-0.4204927009536412,-5.693653031868483
Naive CD4 T,16,0,1,0,32,-1.3347433132125524,-4.932480260414626
FCGR3A+ Mono,34,12,1,0,80,-10.27595906676785,4.053831652121995
Naive CD4 T,4,0,0,0,25,-0.7097418827010777,-6.3239378180928485
CD8 T,15,1,0,0,63,5.433720059971652,-2.1949865069813983
CD14+ Mono,13,0,0,0,17,-7.497124723811307,8.00244386525676
CD14+ Mono,4,0,0,0,11,-8.094916395564237,8.726841524558518
Naive CD4 T,5,0,0,0,27,-0.02108197631374864,-5.516854688210036
CD14+ Mono,40,4,1,0,70,-8.077563337702909,5.617413595633958
B,0,0,0,0,13,8.260267205815158,12.640637472587082
Memory CD4 T,42,1,0,0,56,1.7091952192591044,-8.231958314461258
Naive CD4 T,8,0,0,0,42,-0.9100583118392613,-6.060666963142897
CD14+ Mono,1,2,0,0,5,-9.400145582575956,8.72695501180217
Naive CD4 T,4,0,0,0,18,1.4091738241718623,-4.0903825011678
FCGR3A+ Mono,44,34,0,0,85,-10.524679235835233,4.073250606971238
CD14+ Mono,6,0,0,0,9,-8.57568173827664,8.22070844502971
CD14+ Mono,10,0,1,0,35,-7.1319027465774205,6.7982240471415265
Naive CD4 T,13,0,0,0,62,1.4150084334419581,-7.883611604256179
Naive CD4 T,15,0,0,0,26,-0.2725434822036412,-6.25463335184529
B,8,0,0,0,18,8.38410706100925,12.469308927970383
B,3,0,0,0,22,7.020322747807345,11.571395948844406
CD14+ Mono,12,1,0,0,20,-8.004743627925077,6.281888559775804
Memory CD4 T,17,0,0,0,49,1.8597503009246203,-7.467447206062819
CD14+ Mono,21,2,0,0,35,-7.294803671260038,6.907641962485765
B,8,0,0,0,11,6.775096364598117,13.227449491935227
Naive CD4 T,13,0,0,0,34,0.4823523241089198,-5.744965001625563
Memory CD4 T,56,0,0,0,59,2.895870276074252,-8.935951158089187
Memory CD4 T,14,0,0,0,63,2.2943665760563228,-5.794315263313796
Naive CD4 T,9,1,0,0,57,1.3319679277942988,-4.543960019630934
Naive CD4 T,2,0,0,0,22,0.7960142570541713,-3.0240821090169208
B,7,0,0,0,15,6.995943494419894,11.609992102103684
CD14+ Mono,5,1,1,0,16,-8.0758886856033,7.9277711662821515
Memory CD4 T,13,0,0,0,49,2.8331565338180873,-8.235644265694168
FCGR3A+ Mono,28,9,2,0,56,-10.431726507563749,4.9484761509470685
B,5,0,0,0,97,6.136440225224337,12.844477728324387
Naive CD4 T,4,0,0,0,51,-0.49331169547573595,-7.7351550307698504
CD14+ Mono,39,0,0,0,33,-7.460290960688749,4.791391924338792
CD14+ Mono,13,2,0,0,14,-8.808327726740995,8.311423376517746
CD14+ Mono,85,5,0,1,119,-9.252324156184354,4.411335543113206
B,22,0,0,0,38,6.838875718693576,13.504701689200852
FCGR3A+ Mono,39,6,0,0,76,-10.775129370112577,4.144252851920579
CD14+ Mono,30,5,0,0,44,-8.223557524104276,5.532791212516282
CD8 T,13,0,0,0,49,3.886885114292941,-4.203774377388503
B,8,0,0,0,26,6.7543324905441615,13.498879507499192
Naive CD4 T,12,0,0,0,49,1.4058434742496821,-5.209614678902175
CD14+ Mono,17,0,0,0,9,-9.04423242034451,8.419043615775559
CD14+ Mono,17,1,0,0,31,-7.519023947138944,7.630969122367357
Memory CD4 T,28,0,0,0,50,3.3381273227737758,-7.982471391243483
B,11,0,0,0,24,5.86463923035129,12.70291240544841
Naive CD4 T,6,0,0,0,74,-0.555274299998441,-6.776063844246413
Naive CD4 T,6,0,0,0,41,-0.9813869518233922,-4.509675904793288
B,10,1,0,0,10,7.904871411900363,12.328553274589035
Naive CD4 T,19,0,0,0,46,0.10359305916293593,-7.216128274483229
B,4,0,0,0,23,6.377343125920138,12.662427023368332
CD14+ Mono,33,6,0,0,37,-7.392630628962674,5.153525904136155
CD8 T,9,0,0,0,28,2.3307683545158717,-2.9742655005879657
CD14+ Mono,120,10,0,0,66,-9.75649171294705,4.070467785315965
Memory CD4 T,38,0,0,0,57,3.7357265430496547,-7.740673944038893
CD14+ Mono,30,1,0,0,54,-6.7971201461745885,5.580751970725511
Naive CD4 T,4,0,0,0,14,-0.4486873668624547,-3.9608682837910907
Memory CD4 T,28,1,1,0,51,3.4515888172195766,-7.4056567397542254
Naive CD4 T,8,0,0,0,15,-0.9448116344405797,-3.994193955940749
CD14+ Mono,32,5,1,0,61,-8.761882833857694,4.669320896583055
CD14+ Mono,19,0,0,0,21,-7.246603063960233,6.436448172049974
CD8 T,2,0,0,0,39,4.327490754704318,-3.5606574263997333
B,3,0,0,0,24,6.064826436619601,12.483102873282883
CD14+ Mono,25,5,0,0,39,-8.316745809931913,4.580176189856981
CD14+ Mono,41,1,1,0,27,-7.065813116450467,6.588243082480882
Naive CD4 T,17,0,0,0,40,-0.3994455856277135,-7.220709725899245
Naive CD4 T,6,0,0,0,32,0.2956485229538295,-5.414370461983229
B,3,0,0,0,33,6.539567895512423,12.895506933646653
CD8 T,33,0,0,0,58,4.836398072819552,-1.9737240519948263
CD14+ Mono,22,0,0,0,51,-6.989901594538846,5.314013555961107
CD8 T,11,0,0,0,63,4.186868854145846,-3.9833988395161883
Naive CD4 T,14,0,0,0,73,0.7754358726547572,-6.265413209480788
Naive CD4 T,2,0,0,0,19,-1.206552080531278,-5.335129186195876
CD14+ Mono,15,0,0,0,29,-7.988718084712186,7.29730232091472
CD8 T,6,0,0,0,19,2.011903189401469,-3.1220239844746844
Naive CD4 T,14,0,0,0,45,0.1822800117538783,-7.687477990669753
Naive CD4 T,17,1,1,0,91,0.09863133011325331,-6.5671891417928
Naive CD4 T,5,0,0,0,21,-0.9448736232711461,-4.9427074637837665
B,8,0,0,0,44,6.120433278660617,12.277276113944504
B,5,0,0,0,17,8.296096273045382,12.014360502677414
Naive CD4 T,5,0,0,0,30,-0.7090893310500768,-5.6480368819661395
FCGR3A+ Mono,17,4,0,0,14,-9.659706167597928,6.988119677024339
Naive CD4 T,8,0,0,0,32,0.5475111681030604,-5.310254022163893
FCGR3A+ Mono,24,1,0,0,31,-11.278599790949979,5.048998907523607
NK,10,0,0,0,62,6.84799809036716,0.15566606851146036
FCGR3A+ Mono,24,4,0,0,54,-10.036517195124784,5.238471106009935
Naive CD4 T,10,0,0,0,32,0.8620942312286708,-6.561751767677809
Memory CD4 T,13,0,1,0,54,1.9393761980341289,-7.1488961425252215
CD14+ Mono,34,1,0,0,48,-6.823582701106229,5.383255556540941
Naive CD4 T,6,0,0,0,38,-0.507950834651151,-5.117231771034743
CD8 T,13,0,0,0,28,3.587792106251559,-3.513814851326491
Naive CD4 T,4,0,0,0,34,-0.13272111835018663,-4.43228284983113
B,2,0,0,0,24,7.469528623204074,11.93941600652263
CD14+ Mono,16,0,0,0,41,-7.244772962947049,5.8372326645426496
Naive CD4 T,6,0,0,0,39,1.0929033237503383,-6.460030957741286
B,6,0,0,0,22,6.984703012089572,11.987727240043137
FCGR3A+ Mono,35,3,0,0,93,-10.25093465270535,4.073151186423753
Naive CD4 T,10,1,0,0,35,-0.6146123928023961,-7.144942208809401
B,6,0,0,0,28,5.700267501454196,12.773953512626145
CD14+ Mono,12,0,0,0,14,-7.649971060176053,8.421646192985031
CD14+ Mono,40,0,0,0,29,-6.925025038142362,5.764954164939378
CD14+ Mono,13,3,0,0,26,-9.168477110285917,4.5318570885233624
Naive CD4 T,27,0,1,0,69,1.6776007044123027,-5.6255478110738055
CD8 T,11,0,0,0,58,4.111676402668795,-3.661878987831618
Memory CD4 T,18,0,0,0,72,1.821743198949239,-6.390725537819411
CD8 T,17,0,0,0,82,5.254307933430514,-2.773317023796584
B,4,0,0,0,33,6.670724340061984,12.113477781730149
B,8,0,0,0,21,8.421262689213595,12.602417067008469
CD14+ Mono,3,0,0,0,4,-9.294807485957303,8.432445124106858
Naive CD4 T,12,1,0,0,39,0.5436927753494594,-8.277215882820633
Naive CD4 T,14,0,0,0,58,0.9509936052368495,-4.753707810921218
B,12,0,0,0,26,6.069933839421115,12.265764311271164
NK,32,0,0,0,66,6.792529531102023,-0.5198921409077901
NK,11,0,0,0,84,6.951934762577853,-0.18879167704060262
Naive CD4 T,3,0,0,0,27,-1.0602453273727086,-6.394596501869704
Memory CD4 T,24,0,1,0,52,3.4466181474731776,-7.963618203682448
Memory CD4 T,22,0,0,0,45,2.8400213199661586,-6.901469155830886
Naive CD4 T,1,0,0,0,12,0.43671781597598525,-3.316781446022536
CD8 T,10,0,0,0,56,2.712253399472079,-2.8325041976399676
Memory CD4 T,7,0,0,0,55,2.648377724270663,-5.626292630714919
Naive CD4 T,4,0,0,0,18,0.2103169637726161,-3.2188114371724383
Naive CD4 T,16,0,1,0,35,1.4668618219898555,-6.202069207710768
Naive CD4 T,5,0,0,0,19,0.5683739858673427,-3.4262675490803973
Memory CD4 T,15,0,0,0,70,3.364517517666659,-8.04242508081868
CD14+ Mono,19,1,1,0,22,-7.6862898391677525,7.229776934104417
CD8 T,6,0,0,0,57,4.768047519306979,-2.336915656609084
Naive CD4 T,6,0,0,0,24,-0.45894651832119493,-4.810210629982497
CD14+ Mono,29,5,0,0,15,-6.970270208735624,5.964325979667161
CD8 T,8,1,0,0,73,5.185167499165377,-1.8150827136464376
CD8 T,5,0,0,0,25,2.1064143258140895,-2.60886017946675
Memory CD4 T,11,0,0,0,54,2.1187128203914973,-6.97840683130696
CD8 T,11,0,0,0,22,3.0598699527786586,-2.6575049605794208
Memory CD4 T,10,0,0,0,51,2.6976599770592067,-4.758126184029128
Memory CD4 T,14,0,0,0,53,3.35847479877933,-7.56834880976155
Memory CD4 T,19,0,1,0,56,2.309674568753085,-7.662012025398757
CD14+ Mono,9,1,1,0,29,-7.959159902949491,8.192429140525315
B,6,0,0,0,31,6.457570977787814,12.533714369254563
Naive CD4 T,7,0,0,0,15,-0.35099583091274766,-3.263190671486403
CD8 T,18,0,0,0,74,4.67191166458591,-1.9765869822926778
CD14+ Mono,42,0,1,0,48,-7.87035661162869,4.441206291633104
CD8 T,6,0,0,0,54,3.315366931538424,-3.9609383788533465
NK,3,0,0,0,48,5.840715356449923,0.11888845296428019
CD14+ Mono,22,3,0,0,28,-8.55944638671414,6.457593038993333
B,4,0,0,0,15,7.923281140904269,11.59378440709636
Naive CD4 T,4,0,0,0,15,1.0644623714493129,-3.1747631278462665
FCGR3A+ Mono,77,8,1,0,50,-10.723877958674588,4.750535086112474
CD14+ Mono,41,0,0,0,45,-8.137932829280057,5.323787287192796
Memory CD4 T,224,0,0,0,138,4.710942931752047,-7.184664651436354
B,16,0,0,0,17,5.991699643711886,12.733509138541672
CD14+ Mono,5,2,1,0,23,-9.06719499053494,6.551319197135423
Memory CD4 T,14,1,0,0,56,3.89294905243381,-8.451921388191726
CD14+ Mono,14,1,0,0,34,-8.05669980468289,6.543241098838304
Naive CD4 T,13,0,0,0,19,1.15634358702167,-5.276269837898757
CD8 T,12,0,0,1,67,4.974917121510348,-2.608842059654738
Naive CD4 T,9,0,0,0,62,0.5456960874603602,-5.699394151253249
Memory CD4 T,16,0,1,0,93,3.005999990086398,-8.265852853340652
DC,58,0,2,0,82,-6.5244150680495885,2.803526237922166
CD8 T,35,0,0,0,90,5.017390676121554,-3.6879562583394305
